date,date_posted,text,Subjectivity,Polarity,Analysis
2020-10-02 22:59:00,5 days , I have a cyber truck on reserve. Anyone else,0.0,0.0,Neutral
2020-10-02 22:59:00,5 days ," Boycott Chinese made cheap products. Buy American made or any other nation but China. Protect your email, finance, IP everything from Chinese hackers. Chinese spy in U.S is all the way to our bedroom. Check out who our largest Corporate CEO, Politicians, Military leaders are married to. Their spouses are Chinese. I wouldnt say they all are untrustworthy Chinese spy but how do we know who is among them sleeping with enemy. Americas survival is  Made in the USA   America First!",0.14652777777777778,0.06145833333333334,Positive
2020-10-02 22:59:00,5 days ," I feel bad about the clowns who bought it at aths, dont act like we didnt warn you",0.6666666666666666,-0.6999999999999998,Negative
2020-10-03 22:59:00,4 days , Therefore I would theorize that PresidentTrump May he hospitalized for a minimum of 5 or 6 days.,0.0,0.0,Neutral
2020-10-02 22:59:00,5 days , What the Hell Tesla. Tired of this stock plummeting. Ill be so glad for it to Hit $450 so I can get out,0.9,-0.13333333333333333,Negative
2020-10-02 22:59:00,5 days ," . Never forget the golden rule of moral principle : Always treat others same way you would like to be treated yourself  Stop name calling, lets have some thoughtful dialogue.RememberIf we lose love and self respect for each other, this is how we finally die. - Maya Angelou.",0.4785714285714286,0.15357142857142855,Positive
2020-10-02 22:59:00,5 days ,  Ed is smarter than Trump. He found coronavirus & he is snorting it to prove that he is a racist -idiot,0.8,-0.8,Negative
2020-10-02 22:59:00,5 days , Tire day is coming ....,0.0,0.0,Neutral
2020-10-02 22:59:00,5 days , why is the market down so much?,0.24444444444444446,0.022222222222222213,Positive
2020-10-02 22:59:00,5 days , Elon talking about 20 million cars annually by 2030... Laughable!,1.0,-0.625,Negative
2020-10-02 22:59:00,5 days , What's a good and simple hedging strategy for long puts which are deep in the money? Strangle? I want to ride this stock all the way down at peace but the insanity of local bulls is not to be underestimated.,0.341005291005291,0.08240740740740739,Positive
2020-10-02 22:59:00,5 days ," All EV stocks are down $TSLA, $NIO, $FUV, except $NKLA, what a joke",0.2888888888888889,-0.15555555555555559,Negative
2020-10-02 22:59:00,5 days , Does he have a mask on in the Hospital? Stupidest person in the world ,0.0,0.0,Neutral
2020-10-02 22:59:00,5 days , ,0.0,0.0,Neutral
2020-10-02 22:59:00,5 days , They just keep coming out every few hours ...,0.1,-0.2,Negative
2020-10-02 22:59:00,5 days ," Trump & Musk, 2 peas in the same lunatic lying pod. Rump is now doomed & about to suffer massive organ failures. Can Musk be far behind ? It's going to be a great year.",0.7150000000000001,0.1,Positive
2020-10-02 22:59:00,5 days , I am a Hospital Clinical Pharmacist. President Trump has received Regeneron a monoclonal antibody medication that is still in clinical trials. As recently reported President Trump has been also started on Remdesivir therapy at Walter Reed. Usually the protocol to initiate Remdesivir therapy requires the patient to have diminished oxygen levels in the bloods the result of COVID pneumonia.,0.25,-0.125,Negative
2020-10-02 22:59:00,5 days , SO - SCIENCE TRUMPED TRUMP......He got the virus he has sown and neglected. GOD works in mysterious ways.,1.0,0.0,Neutral
2020-10-02 22:59:00,5 days , never fall in love with a stock :),0.8,0.5,Positive
2020-10-02 22:59:00,5 days , TSLA in 2020 is AAPL in 2007.,0.0,0.0,Neutral
2020-10-02 22:59:00,5 days , 350 monday the stock is broken,0.4,-0.4,Negative
2020-10-02 22:59:00,5 days , What if Elon becomes President? Then what?,0.0,0.0,Neutral
2020-10-02 22:59:00,5 days , A must read : Why Chinas dream is threat to New World Order Author- Steven Mosher.,0.45454545454545453,0.13636363636363635,Positive
2020-10-02 22:59:00,5 days , Record deliveries dont do it anymore. Its been producing the same number of vehicles for a year. The growth is too slow. It cant catch up.,0.26249999999999996,-0.15000000000000002,Negative
2020-10-02 22:59:00,5 days , Celebrate the Flat Tire Day over the weekend. We need to get a spare (put). See you below 400 next week.,0.0625,-0.0125,Negative
2020-10-02 22:59:00,5 days , TSLA is the bitcoin of 2020,0.0,0.0,Neutral
2020-09-26 22:59:00,11 days , Ill see you shorts at $550,1.0,-0.5,Negative
2020-10-02 22:59:00,5 days ," Hold steady boys, going to be bloody Monday! Should bounce back strong Tuesday or Wednesday!",0.5333333333333333,-0.07291666666666669,Negative
2020-10-02 22:59:00,5 days , COVID 19,0.0,0.0,Neutral
2020-10-02 22:59:00,5 days ," The animosity towards this Tesla stock bubble keeps increasing because it keeps generating more and more bag holders. How greedy and stupid one must be to have bought this at 440 and above, and then stubbornly hold on to it?",0.525,0.05000000000000002,Positive
2020-10-02 22:59:00,5 days , I hope Tesla bulls can see that Tesla wont be hitting 1 trillion for a good 3-5 years,0.6000000000000001,0.7,Positive
2020-10-02 22:59:00,5 days ," Sell the news... TSLA always up on HYPE, down on FACTS.",0.2888888888888889,-0.15555555555555559,Negative
2020-10-02 22:59:00,5 days , Sell sell now,0.0,0.0,Neutral
2020-10-02 22:59:00,5 days , What out Tesla will plunge 30%,0.0,0.0,Neutral
2020-10-02 22:59:00,5 days ," TSLA is a bubble, no doubt.",0.0,0.0,Neutral
2020-10-02 22:59:00,5 days , Buying Tesla stock is like paying $415 for a Tulip bulb that only is worth $4.,0.55,0.15,Positive
2020-10-02 22:59:00,5 days , Bring back home US companies from China is not blind optimism - Reshaping global supply chain to benefit American workers is not blind optimism - Investing in U.S. by mega corporations is not a blind optimism - Boycotting daily bad habit of Chinese take out food is not blind optimism- These are called True Patriotism.,0.36212121212121207,0.059090909090909104,Positive
2020-10-02 22:59:00,5 days , Who the hell is PUMPING this Fraudulent Russell 2000 (^RUT) index???,0.0,0.0,Neutral
2020-10-02 22:59:00,5 days , Now we need to sanitize Walter Reed really good. My sympathy with all the medical staff,0.30000000000000004,0.35,Positive
2020-10-02 22:59:00,5 days ," A must read - Michael Lewis Author of The Fifth Risk. Michael Lewis is very critical in his book about Trumps transition team but his warning regards to Chinas Cyber and Biological attack against U.S is breathtaking ! However, This is once again our largest Intelligence failure since 9/11. American will blame the Deep State - not President Trump.",0.5399999999999999,0.13666666666666666,Positive
2020-10-02 22:59:00,5 days , I want spacex ipo. That would be like investing in Star Treks USS Enterprise to find new worlds. The Bible says God made the WORLDS...plural.,0.45454545454545453,0.13636363636363635,Positive
2020-10-02 22:59:00,5 days , Tesla stock will have these weird swings because its being manipulated,1.0,-0.5,Negative
2020-10-02 22:59:00,5 days , nio has a battery change option,0.0,0.0,Neutral
2020-10-02 22:59:00,5 days , that was a good old fashion $%$ rape today.,0.4,0.39999999999999997,Positive
2020-10-02 22:59:00,5 days ," you guys better check out Nio battery change option, can change a battery in 3 minutes",0.5,0.5,Positive
2020-10-02 22:59:00,5 days ," Today, I found out Cathie Wood prefers Trump over Biden. I expect a lot of reeing from the liberals over this.",0.0,0.0,Neutral
2020-10-02 22:59:00,5 days , teska is going down,0.2888888888888889,-0.15555555555555559,Negative
2020-10-02 22:59:00,5 days ," Next number out will be Sept sales in China. I'm guessing it'll show that China sales is not even close to 150k/year that fElon claimed. Time & again, fElon just keep under delivering on his claims. As for a profitable quarter, how can Tsla possibly have a profitable quarter considering all the major capital expenditures ? Oh right, shady accounting. Short & salivating.",0.4934523809523809,0.016369047619047616,Positive
2020-10-02 22:59:00,5 days ," i love my TSLA holdings but if you wish you knew about bitcoin when it first came out, this new pi network is a game changer. It is a new mining technology that you use to mine crypto from your phone and You can download it from the App Store and it does not affect your battery or damage it at all. You will need my invite code (xclusive44) to get in. You have nothing to loose really",0.38737928737928745,0.10654345654345652,Positive
2020-10-02 22:59:00,5 days , God bless our only president to stand up for communist China. But people like Mark Cuban that make money overseas for people that are making $0.35 an hour. Same on them there are pure evil......,0.65625,-0.19642857142857142,Negative
2020-10-02 22:59:00,5 days ," VP Pence is praying for Trump, and it seems to be working.",0.0,0.0,Neutral
2020-10-02 22:59:00,5 days , TRUMP and all of his minions did not follow science...so sure I feel sorry for he and all those right wing fanatics who would not follow science and now are infected by the Trump Virus. But they reaped what they sowed. He is now able to get great MEDICAL care...he is not going to politicians he is going to PHYSICIANS ....exactly the opposite of what his followers did not listen to. AMAZING. And now he is getting great care - the care he wants to take away from millions of people by taking away Obama Care...GOD WORKS IN MYSTERIOUS WAYS and is at work now. Boolean,0.5954184704184704,0.28961038961038965,Positive
2020-10-02 22:59:00,5 days ," D-crats political motto :"" The worse the better"" as from Lenin's book. Thus they throw Dorx/barbarians and bums on the streets to destabilize country and take over.",0.39999999999999997,0.033333333333333326,Positive
2020-10-02 22:59:00,5 days ," The radical left is demented, the have no sense of humor.",0.0,0.0,Neutral
2020-10-02 22:59:00,5 days , The market reacted to the news about the President of the United States and his wife. Nothing else. Analyst distortion of why the decline.,0.0,0.0,Neutral
2020-10-02 22:59:00,5 days , The Thucydides Trap theory:-,0.0,0.0,Neutral
2020-10-02 22:59:00,5 days , Some of the woke race hustle crowd are wishing Trump dead. That includes certain,0.4857142857142857,0.007142857142857131,Positive
2020-10-02 22:59:00,5 days ," Becareful while putting your money in TSLA guys, Elon is very hard headed like Trump when it comes to COVID-19 protection!",0.7041666666666666,-0.47395833333333337,Negative
2020-10-02 22:59:00,5 days , show this ,0.0,0.0,Neutral
2020-10-02 22:59:00,5 days , China keeps releasing the virus around the world is an act of war and should be nuked. Go Trump go Tesla left Dems Biden Nancy rot in hell,0.0,0.0,Neutral
2020-10-02 22:59:00,5 days , Maybe his fans will now finally take this virus seriously and put in a mask. Why does the greatest country on earth have the most COVID deaths? Please explain why if youre a Trump fan!,0.7916666666666666,0.3229166666666667,Positive
2020-10-02 22:59:00,5 days , The intrinsic value of Tesla stock at best is $4/share per Benjamin Graham.,0.3,1.0,Positive
2020-10-02 22:59:00,5 days ," Can't wait to see giga berlin , shanghai and texas in the full production and 1M deliveries per Q.",0.55,0.35,Positive
2020-10-02 22:59:00,5 days , anyone would buy this?,0.0,0.0,Neutral
2020-10-02 22:59:00,5 days ," The assassination of Trump has just begun. They are giving him experimental vaccines from dog cell lines, experimental plasma antibody, etc,. Now he has a fever. Next they will tie him down to a ventilator and finish him. This is the PLANDEMIC!",0.27222222222222225,0.001388888888888884,Positive
2020-10-02 22:59:00,5 days , Weekend chat;,0.0,0.0,Neutral
2020-10-02 22:59:00,5 days , Ford market cap 27B. NKLA 9B...Uf i worked for Ford I would be very nervous...,0.3,0.2,Positive
2020-10-02 22:59:00,5 days , ,0.0,0.0,Neutral
2020-10-02 22:59:00,5 days , How do you think the upcoming ER will go?,0.0,0.0,Neutral
2020-10-02 22:59:00,5 days , tesla is crashing because nio will crush it in china,0.0,0.0,Neutral
2020-10-02 22:59:00,5 days , I have a plan for the pandemic. I will just stay in my Tesla forever and keep buying Tesla stock while being protected from the virus due to its biohazard protection!! What other car offers that? NONE,0.25,-0.0734375,Negative
2020-10-02 22:59:00,5 days , So when is the earning announcement gonna be out? I have only seen delivery numbers,1.0,0.0,Neutral
2020-10-02 22:59:00,5 days , Kids should listen to their mothers. trump should have listen to the scientists and covered his mouth.,0.0,0.0,Neutral
2020-10-02 22:59:00,5 days ," My Dear Shorties ,",0.0,0.0,Neutral
2020-10-02 22:59:00,5 days , ,0.0,0.0,Neutral
2020-10-02 22:59:00,5 days , They trying to kill Trump to win an election.,0.4,0.8,Positive
2020-10-02 22:59:00,5 days , Bought 500 at 423. Should be back to 440 on Monday,0.0,0.0,Neutral
2020-10-02 22:59:00,5 days , Ty trump,0.0,0.0,Neutral
2020-10-02 22:59:00,5 days , Nancy & Chuckie BOTH praying for our Pesident!!,0.0,0.0,Neutral
