date,date_posted,headline,text
2017-10-12 00:00:00,1096 days ,"Musk rejected SEC offer of fine, giving up chairman role - CNBC","Tesla Inc's Elon Musk refused to pay a nominal fine and give up the role of chairman for two years as part of a settlement with the U.S. Securities and Exchange Commission, CNBC reported https://www.cnbc.com/2018/09/28/teslas-musk-pulled-plug-on-settlement-with-sec-at-last-minute.html..."
2017-10-12 00:00:00,1096 days ,SEC lawsuit sends Tesla shares tumbling,Shares of Tesla Inc dived 11 percent in early trading on Friday after U.S. regulators accused Chief Executive Elon Musk of fraud and sought to remove him from his role in charge of the electric car company.
2017-10-12 00:00:00,1096 days ,"U.S. regulator sues Musk for fraud, seeks to remove him from Tesla","The U.S. Securities and Exchange Commission accused Tesla Inc <TSLA.O> Chief Executive Elon Musk on Thursday of fraud and sought to remove him from his role in charge of the electric car company, saying he made a series of ""false and misleading"" tweets about potentially..."
2017-10-12 00:00:00,1096 days ,Factbox - 'Funding secured': SEC gives timeline surrounding tweet from Tesla's Musk,"The U.S. Securities and Exchange Commission accused Tesla Inc <TSLA.O> Chief Executive Officer Elon Musk of fraud and sought to remove him from the role, saying he made a series of ""false and misleading"" tweets about potentially taking the company private."
2017-10-12 00:00:00,1096 days ,Breakingviews - Musk suit could uncover Tesla’s true value,"Tesla shareholders may soon find out what their company is really worth. The Securities and Exchange Commission is pushing to have Elon Musk removed as both chief executive and board member at the $53 billion electric-car maker, accusing him in a lawsuit on Thursday of making..."
2017-10-12 00:00:00,1096 days ,U.S. securities regulator alleges fraud by Tesla CEO Elon Musk -court records,"The U.S. Securities and Exchange Commission filed a lawsuit on Thursday against Tesla Inc Chief Executive Elon Musk, in which it alleges securities fraud, according to online court records."
,,Tesla is making its own car carriers,"Tesla Inc <TSLA.O> is building its own car carriers, as the electric carmaker faces vehicle distribution problems."
2017-10-12 00:00:00,1096 days ,Tesla VP of global supply management resigns: Bloomberg,"Tesla Inc's <TSLA.O> vice president of global supply management, Liam O'Connor, has resigned, Bloomberg reported https://www.bloomberg.com/news/articles/2018-09-20/tesla-is-said-to-lose-supply-management-chief-as-exodus-worsens, citing sources familiar with the matter."
2017-10-12 00:00:00,1096 days ,Tesla Model 3 gets 5-star rating from U.S. safety agency,Tesla Inc's <TSLA.O> Model 3 sedan has been awarded a five-star rating by the U.S. auto safety agency NHTSA in tests that are standard for cars in the United States.
2017-10-12 00:00:00,1096 days ,Tesla's Model 3 gets 5-star rating from U.S. auto safety agency,"Tesla Inc's Model 3 sedan has been awarded a five-star rating by the U.S. auto safety agency NHTSA, according to its website, saying https://www.nhtsa.gov/vehicle/2018/TESLA/MODEL%2525203/4%252520DR/RWD that the car had no recalls, investigations or complaints."
2017-10-12 00:00:00,1096 days ,U.S. Justice Department probes Musk statement on taking Tesla private,"Tesla Inc said on Tuesday the U.S. Department of Justice was investigating Chief Executive Elon Musk's public statements in August that he was considering taking the electric car maker private, the latest and biggest threat to Musk's leadership."
2017-10-12 00:00:00,1096 days ,"Audi launches electric SUV in Tesla's backyard, with assist from Amazon","German luxury car brand Audi on Monday staged the global launch of a new electric sport utility vehicle on the home turf of rival Tesla Inc <TSLA.O>, and highlighted a deal with Amazon.com Inc <AMZN.O> to make recharging its forthcoming e-tron models easier."
2017-10-12 00:00:00,1096 days ,Tesla faces DoJ probe over Elon Musk's statement - Bbg,"Tesla Inc is under investigation by the U.S. Department of Justice over public statements made by the company and its Chief Executive Elon Musk, Bloomberg reported http://bloomberg.com/live on Tuesday, citing sources."
,,"Audi launches electric SUV in Tesla's backyard, with assist from Amazon","German luxury car brand Audi on Monday staged the global launch of a new electric sport utility vehicle on the home turf of rival Tesla Inc, and highlighted a deal with Amazon.com Inc to make recharging its forthcoming e-tron models easier."
2017-10-12 00:00:00,1096 days ,Saudi's PIF invests more than $1 billion in electric carmaker Lucid Motors,"Saudi Arabia's Public Investment Fund (PIF) has agreed to invest more than $1 billion in Lucid Motors, adding to the emerging competition facing U.S. electric vehicle maker Tesla Inc <TSLA.O>."
2017-10-12 00:00:00,1096 days ,Musk says Tesla now in 'delivery logistics hell',"The focus on Tesla Inc's <TSLA.O> battle to ramp up production swung to concerns over logistics and distribution on Monday, after Chief Executive Officer Elon Musk acknowledged there were delivery bottlenecks and promised to swiftly iron out the delays."
,,"Musk says Tesla has gone from ""production hell"" to ""delivery logistics hell""","Tesla Inc's Chief Executive Officer Elon Musk on Sunday acknowledged that the company was facing more logistical problems now than production delays, in response to a customer complaint on delivery delay."
,,Tesla to bring most collision repairs in-house: Musk,"Tesla Inc is bringing most collision repairs in-house, Chief Executive Officer Elon Musk said in a tweet on Sunday, saying owners of the vehicles were experiencing excessive wait times at body shops."
2017-10-12 00:00:00,1096 days ,Fire contained at Tesla Gigafactory in Nevada,"A fire broke out at Tesla Inc's <TSLA.O> Gigafactory in Nevada's Tahoe-Reno Industrial Center late on Saturday but was contained by early Sunday and production had resumed, emergency officials and the company said."
2017-10-12 00:00:00,1096 days ,"Japan's Sumitomo to focus on battery material supply to Panasonic, Toyota","Japan's Sumitomo Metal Mining Co Ltd (SMM) plans to focus on two key customers for its battery materials, Toyota Motor Corp and Panasonic Corp, supplier of car power packs to Tesla Inc, SMM's new president said."
2017-10-12 00:00:00,1096 days ,Owning Tesla shares about the riskiest it has ever been: options data,"Owning electric carmaker Tesla Inc's shares is close to the riskiest it has ever been, data by options database and analytics firm OptionMetrics showed on Wednesday."
2017-10-12 00:00:00,1096 days ,Tesla customers may face longer response time as deliveries rise: Musk,"Tesla Inc <TSLA.O> customers may face longer response time due to a significant increase in vehicle delivery volume in North America, Chief Executive Officer Elon Musk said in a tweet https://twitter.com/elonmusk/status/1039982911322087429."
2017-10-12 00:00:00,1096 days ,Tesla investor says SEC asked it about 'funding secured' tweet,Tesla Inc's <TSLA.O> biggest institutional investor said on Wednesday it was questioned by U.S. securities regulators about Elon Musk's now-abandoned plans to take the electric carmaker private and that the chief executive needed help running the company.
2017-10-12 00:00:00,1096 days ,UPDATE 1-Tesla investor says U.S. SEC asked it about 'funding secured' tweet,Tesla Inc's biggest institutional investor said on Wednesday it was questioned by U.S. securities regulators about Elon Musk's now-abandoned plans to take the electric carmaker private and that the chief executive needed help running the company.
2017-10-12 00:00:00,1096 days ,"In Tesla's shadow, China's NIO raises $1 billion from IPO: sources","Chinese electric vehicle start-up NIO Inc <NIO.N> priced its shares near the bottom of its targeted price range in its U.S. initial public offering, according to sources familiar with the matter, dragged down by investor concerns about the prospects of chief competitor Tesla..."
2017-10-12 00:00:00,1096 days ,Tesla to drop some color options for cars to simplify production,"Tesla Inc <TSLA.O> will eliminate some color options for its electric cars to streamline production, Chief Executive Officer Elon Musk tweeted on Tuesday, as the company intensifies its efforts to ramp up production."
2017-10-12 00:00:00,1096 days ,Musk says Tesla to drop some color options for cars to simplify production,"Tesla Inc will eliminate some color options for its electric cars to streamline production, Chief Executive Officer Elon Musk tweeted on Tuesday, as the company intensifies its efforts to ramp up production."
2017-10-12 00:00:00,1096 days ,Tesla shares reel as executives quit and CEO smokes pot on webcast,"Tesla Inc Chief Executive Elon Musk was filmed smoking marijuana and wielding a sword on a webcast, just hours before the automaker said its recently-appointed accounting chief would leave, the latest in a string of unusual behavior and executive departures that have stunned..."
2017-10-12 00:00:00,1096 days ,Factbox: Tesla executive departures since 2016,Electric carmaker Tesla Inc has seen a flurry of senior executive exits in recent months.
2017-10-12 00:00:00,1096 days ,FACTBOX-Tesla executive departures since 2016,Electric carmaker Tesla Inc has seen a flurry of senior executive exits in recent months.
2017-10-12 00:00:00,1096 days ,UPDATE 2-Tesla's Musk smokes marijuana on comedy podcast,Tesla Inc's Chief Exeuctive Officer Elon Musk provoked another Twitter storm on Friday after briefly smoking marijuana on a live web show with comedian Joe Rogan.
2017-10-12 00:00:00,1096 days ,Tesla chief accountant resigns one month after joining,"Tesla Inc Chief Accounting Officer Dave Morton resigned on Tuesday, citing discomfort with the level of public attention in the company and pace of work just a month after he joined the electric car maker."
2017-10-12 00:00:00,1096 days ,Tesla's Musk smokes marijuana on comedy podcast,Tesla's Elon Musk provoked another twitter storm on Friday by briefly smoking marijuana on a live web show with comedian Joe Rogan.
2017-10-12 00:00:00,1096 days ,"Tesla, Musk sought to 'burn' Citron, other short-sellers - lawsuit","The prominent short-seller Andrew Left has sued Tesla Inc <TSLA.O> and its Chief Executive Elon Musk, saying Musk fraudulently engineered his since-abandoned plan to take Tesla private to ""burn"" investors hoping the electric car company's stock price would fall."
2017-10-12 00:00:00,1096 days ,"Tesla bond hits record low, stock slips as investor worry deepens",Tesla's <TSLA.O> stock and bond prices dropped on Wednesday after Chief Executive Elon Musk renewed an attack on a British caver whom he had previously insulted on social media and a day after Mercedes unveiled a challenge to the electric car maker.
